date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:34	323/323	---MCZ	200	added ('OK')	text/plain	etag:W/%223f3-58e6400738dc0%22	https://www.greenparkcbse.co.in/robots.txt		(from )
11:10:35	27988/27988	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202025%2006:48:37%20GMT	https://www.greenparkcbse.co.in/	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/index.html	(from )
11:10:37	70834/70834	---M--	200	added ('OK')	image/png	etag:%22114b2-5f9bdd50baa80%22	https://www.greenparkcbse.co.in/assets/images/favicon.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/favicon.png	(from https://www.greenparkcbse.co.in/)
11:10:37	212184/212184	---M-Z	200	added ('OK')	text/css	etag:%2233cd8-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/bootstrap.min.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/bootstrap.min.css	(from https://www.greenparkcbse.co.in/)
11:10:38	5312/5312	---M-Z	200	added ('OK')	text/css	etag:%2214c0-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/icomoon.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/icomoon.css	(from https://www.greenparkcbse.co.in/)
11:10:38	110538/110538	---M-Z	200	added ('OK')	text/css	etag:%221afca-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/remixicon.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/remixicon.css	(from https://www.greenparkcbse.co.in/)
11:10:39	5783/5783	---M-Z	200	added ('OK')	text/css	etag:%221697-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/magnifypopup.min.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/magnifypopup.min.css	(from https://www.greenparkcbse.co.in/)
11:10:39	3116/3116	---M-Z	200	added ('OK')	text/css	etag:%22c2c-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/odometer.min.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/odometer.min.css	(from https://www.greenparkcbse.co.in/)
11:10:39	22933/22933	---M-Z	200	added ('OK')	text/css	etag:%225995-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css	(from https://www.greenparkcbse.co.in/)
11:10:39	55889/55889	---M-Z	200	added ('OK')	text/css	etag:%22da51-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/animation.min.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/animation.min.css	(from https://www.greenparkcbse.co.in/)
11:10:39	16854/16854	---M-Z	200	added ('OK')	text/css	etag:%2241d6-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/jqueru-ui-min.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/jqueru-ui-min.css	(from https://www.greenparkcbse.co.in/)
11:10:40	15817/15817	---M-Z	200	added ('OK')	text/css	etag:%223dc9-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/swiper-bundle.min.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/swiper-bundle.min.css	(from https://www.greenparkcbse.co.in/)
11:10:40	14456/14456	---M-Z	200	added ('OK')	text/css	etag:%223878-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/css/vendor/tipped.min.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/tipped.min.css	(from https://www.greenparkcbse.co.in/)
11:10:41	774730/774730	---MCZ	200	added ('OK')	text/css	etag:%22bd24a-5fff4ea720f80-gzip%22	https://www.greenparkcbse.co.in/assets/css/app.css	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/app.css	(from https://www.greenparkcbse.co.in/)
11:10:41	514608/514608	---M--	200	added ('OK')	image/jpeg	etag:%227da30-62c1da44ba079%22	https://www.greenparkcbse.co.in/adm2025.jpg	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/adm2025.jpg	(from https://www.greenparkcbse.co.in/)
11:10:42	27988/27988	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202025%2006:48:37%20GMT	https://www.greenparkcbse.co.in/index.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/index-2.html	(from https://www.greenparkcbse.co.in/)
11:10:42	302727/302727	---M--	200	added ('OK')	image/png	etag:%2249e87-5f9be0d317200%22	https://www.greenparkcbse.co.in/assets/images/logo/logo.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/logo/logo.png	(from https://www.greenparkcbse.co.in/)
11:10:43	17706/17706	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2007:05:43%20GMT	https://www.greenparkcbse.co.in/sh.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/sh.html	(from https://www.greenparkcbse.co.in/)
11:10:43	15654/15654	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202025%2009:46:15%20GMT	https://www.greenparkcbse.co.in/management.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/management.html	(from https://www.greenparkcbse.co.in/)
11:10:44	25655/25655	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202025%2010:14:03%20GMT	https://www.greenparkcbse.co.in/inf.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/inf.html	(from https://www.greenparkcbse.co.in/)
11:10:44	46005/46005	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2007:05:57%20GMT	https://www.greenparkcbse.co.in/teach.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/teach.html	(from https://www.greenparkcbse.co.in/)
11:10:45	70525/70525	---M--	200	added ('OK')	application/pdf	etag:%221137d-62b680616aab6%22	https://www.greenparkcbse.co.in/SARAS%20CBSE-1.pdf	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/SARAS%20CBSE-1.pdf	(from https://www.greenparkcbse.co.in/)
11:10:46	17371/17371	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202025%2007:05:57%20GMT	https://www.greenparkcbse.co.in/achive.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/achive.html	(from https://www.greenparkcbse.co.in/)
11:10:46	25346/25346	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2005:05:51%20GMT	https://www.greenparkcbse.co.in/adm.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/adm.html	(from https://www.greenparkcbse.co.in/)
11:10:46	20777/20777	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2007:04:17%20GMT	https://www.greenparkcbse.co.in/gallery.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/gallery.html	(from https://www.greenparkcbse.co.in/)
11:10:47	51276/51276	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2007:05:25%20GMT	https://www.greenparkcbse.co.in/news.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/news.html	(from https://www.greenparkcbse.co.in/)
11:10:47	18638/18638	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2004:18:33%20GMT	https://www.greenparkcbse.co.in/contact.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/contact.html	(from https://www.greenparkcbse.co.in/)
11:10:48	1134/1134	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Mar%202025%2005:40:47%20GMT	https://www.greenparkcbse.co.in/index-2.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/index-3.html	(from https://www.greenparkcbse.co.in/)
11:10:48	8075/8075	---M--	200	added ('OK')	image/png	etag:%221f8b-5fa0e258c6f80%22	https://www.greenparkcbse.co.in/assets/images/logo/logo-dark.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/logo/logo-dark.png	(from https://www.greenparkcbse.co.in/)
11:10:49	8075/8075	---M--	200	added ('OK')	image/png	etag:%221f8b-5fa0e24d55480%22	https://www.greenparkcbse.co.in/assets/images/logo/logo-white.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/logo/logo-white.png	(from https://www.greenparkcbse.co.in/)
11:10:50	5114/5114	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Mar%202025%2005:40:49%20GMT	https://www.greenparkcbse.co.in/2024-2025/index24.php	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/2024-2025/index24.html	(from https://www.greenparkcbse.co.in/)
11:10:51	25770/25770	---M--	200	added ('OK')	image/webp	etag:%2264aa-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/banner/kid-3.webp	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/banner/kid-3.webp	(from https://www.greenparkcbse.co.in/)
11:10:52	21540/21540	---M--	200	added ('OK')	image/webp	etag:%225424-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/banner/kid-4.webp	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/banner/kid-4.webp	(from https://www.greenparkcbse.co.in/)
11:10:54	4165/4165	---M--	200	added ('OK')	image/png	etag:%221045-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/banner/icon-3.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/banner/icon-3.png	(from https://www.greenparkcbse.co.in/)
11:10:56	4156/4156	---M--	200	added ('OK')	image/png	etag:%22103c-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/banner/icon-1.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/banner/icon-1.png	(from https://www.greenparkcbse.co.in/)
11:10:56	5511/5511	---M--	200	added ('OK')	image/png	etag:%221587-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/banner/icon-5.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/banner/icon-5.png	(from https://www.greenparkcbse.co.in/)
11:11:00	8389/8389	---M--	200	added ('OK')	image/png	etag:%2220c5-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/banner/icon-2.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/banner/icon-2.png	(from https://www.greenparkcbse.co.in/)
11:11:00	3372/3372	---M--	200	added ('OK')	image/png	etag:%22d2c-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/banner/icon-4.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/banner/icon-4.png	(from https://www.greenparkcbse.co.in/)
11:11:00	1957/1957	---M--	200	added ('OK')	image/png	etag:%227a5-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/about/shape-25.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/about/shape-25.png	(from https://www.greenparkcbse.co.in/)
11:11:01	1943/1943	---M--	200	added ('OK')	image/png	etag:%22797-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/about/shape-13.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/about/shape-13.png	(from https://www.greenparkcbse.co.in/)
11:11:01	343884/343884	---M--	200	added ('OK')	image/jpeg	etag:%2253f4c-5ffb6b11aaf00%22	https://www.greenparkcbse.co.in/assets/images/about/about-09.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/about/about-09.jpg	(from https://www.greenparkcbse.co.in/)
11:11:01	8285/8285	---M--	200	added ('OK')	image/png	etag:%22205d-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/about/shape-11.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/about/shape-11.png	(from https://www.greenparkcbse.co.in/)
11:11:01	4664/4664	---M--	200	added ('OK')	image/png	etag:%221238-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/about/shape-12.png	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/about/shape-12.png	(from https://www.greenparkcbse.co.in/)
11:11:02	7550/7550	---M-Z	200	added ('OK')	application/javascript	etag:%221d7e-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/modernizr.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/modernizr.min.js	(from https://www.greenparkcbse.co.in/)
11:11:03	84692/84692	---M-Z	200	added ('OK')	application/javascript	etag:%2214ad4-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/jquery.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/jquery.min.js	(from https://www.greenparkcbse.co.in/)
11:11:03	567044/567044	---M--	200	added ('OK')	image/jpeg	etag:%228a704-5f9bdbe655380%22	https://www.greenparkcbse.co.in/assets/images/about/faq-08.JPG	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/about/faq-08.jpg	(from https://www.greenparkcbse.co.in/)
11:11:04	77339/77339	---M-Z	200	added ('OK')	application/javascript	etag:%2212e1b-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/bootstrap.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/bootstrap.min.js	(from https://www.greenparkcbse.co.in/)
11:11:04	3025/3025	---M-Z	200	added ('OK')	application/javascript	etag:%22bd1-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/sal.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/sal.min.js	(from https://www.greenparkcbse.co.in/)
11:11:04	825/825	---M-Z	200	added ('OK')	application/javascript	etag:%22339-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/backtotop.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/backtotop.min.js	(from https://www.greenparkcbse.co.in/)
11:11:04	19802/19802	---M-Z	200	added ('OK')	application/javascript	etag:%224d5a-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/magnifypopup.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/magnifypopup.min.js	(from https://www.greenparkcbse.co.in/)
11:11:05	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/jquery.countdown.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/jquery.countdown.min.js	(from https://www.greenparkcbse.co.in/)
11:11:05	10263/10263	---M-Z	200	added ('OK')	application/javascript	etag:%222817-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/odometer.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/odometer.min.js	(from https://www.greenparkcbse.co.in/)
11:11:05	39006/39006	---M-Z	200	added ('OK')	application/javascript	etag:%22985e-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/isotop.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/isotop.min.js	(from https://www.greenparkcbse.co.in/)
11:11:05	5336/5336	---M-Z	200	added ('OK')	application/javascript	etag:%2214d8-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/imageloaded.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/imageloaded.min.js	(from https://www.greenparkcbse.co.in/)
11:11:06	24037/24037	---M-Z	200	added ('OK')	application/javascript	etag:%225de5-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/lightbox.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/lightbox.min.js	(from https://www.greenparkcbse.co.in/)
11:11:06	17273/17273	---M-Z	200	added ('OK')	application/javascript	etag:%224379-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/paralax.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/paralax.min.js	(from https://www.greenparkcbse.co.in/)
11:11:06	3052/3052	---M-Z	200	added ('OK')	application/javascript	etag:%22bec-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/paralax-scroll.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/paralax-scroll.min.js	(from https://www.greenparkcbse.co.in/)
11:11:07	24019/24019	---M-Z	200	added ('OK')	application/javascript	etag:%225dd3-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/jquery-ui.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/jquery-ui.min.js	(from https://www.greenparkcbse.co.in/)
11:11:07	139367/139367	---M-Z	200	added ('OK')	application/javascript	etag:%2222067-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/swiper-bundle.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/swiper-bundle.min.js	(from https://www.greenparkcbse.co.in/)
11:11:07	4648/4648	---M-Z	200	added ('OK')	application/javascript	etag:%221228-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/svg-inject.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/svg-inject.min.js	(from https://www.greenparkcbse.co.in/)
11:11:07	11829/11829	---M-Z	200	added ('OK')	application/javascript	etag:%222e35-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/vivus.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/vivus.min.js	(from https://www.greenparkcbse.co.in/)
11:11:08	78110/78110	---M-Z	200	added ('OK')	application/javascript	etag:%221311e-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/tipped.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/tipped.min.js	(from https://www.greenparkcbse.co.in/)
11:11:08	7428/7428	---M-Z	200	added ('OK')	application/javascript	etag:%221d04-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/smooth-scroll.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/smooth-scroll.min.js	(from https://www.greenparkcbse.co.in/)
11:11:08	755/755	---M-Z	200	added ('OK')	application/javascript	etag:%222f3-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/vendor/isInViewport.jquery.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/vendor/isInViewport.jquery.min.js	(from https://www.greenparkcbse.co.in/)
11:11:08	21357/21357	---M-Z	200	added ('OK')	application/javascript	etag:%22536d-5f175327be000-gzip%22	https://www.greenparkcbse.co.in/assets/js/app.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/js/app.js	(from https://www.greenparkcbse.co.in/)
11:11:09	12332/12332	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267d07d14-302c%22	https://www.greenparkcbse.co.in/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/cdn-cgi/scripts/7d0fa10a/cloudflare-static/rocket-loader.min.js	(from https://www.greenparkcbse.co.in/)
11:11:09	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Mar%202025%2005:41:09%20GMT	https://www.greenparkcbse.co.in/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://www.greenparkcbse.co.in/)
11:11:10	8438/8438	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2019%20Mar%202025%2005:41:10%20GMT	https://www.greenparkcbse.co.in/cdn-cgi/challenge-platform/h/g/scripts/jsd/f3b948d8acb8/main.js?	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/cdn-cgi/challenge-platform/h/g/scripts/jsd/f3b948d8acb8/maind41d.js	(from https://www.greenparkcbse.co.in/)
11:11:11	51052/51052	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22c76c-5f175327be000%22	https://www.greenparkcbse.co.in/assets/fonts/icomoon4478.eot?wkki4d	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/fonts/icomoon44784478.eot	(from https://www.greenparkcbse.co.in/assets/css/vendor/icomoon.css)
11:11:11	50888/50888	---MCZ	200	added ('OK')	font/ttf	etag:W/%22c6c8-5f175327be000%22	https://www.greenparkcbse.co.in/assets/fonts/icomoon4478.ttf?wkki4d	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/fonts/icomoon44784478.ttf	(from https://www.greenparkcbse.co.in/assets/css/vendor/icomoon.css)
11:11:12	50964/50964	---M--	200	added ('OK')	font/woff	etag:%22c714-5f175327be000%22	https://www.greenparkcbse.co.in/assets/fonts/icomoon4478.woff?wkki4d	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/fonts/icomoon44784478.woff	(from https://www.greenparkcbse.co.in/assets/css/vendor/icomoon.css)
11:11:14	214141/214141	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223447d-5f175327be000%22	https://www.greenparkcbse.co.in/assets/fonts/icomoon4478.svg?wkki4d	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/fonts/icomoon44784478.svg	(from https://www.greenparkcbse.co.in/assets/css/vendor/icomoon.css)
11:11:15	403228/403228	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226271c-5f175327be000%22	https://www.greenparkcbse.co.in/assets/fonts/remixicondf6d.eot?t=1590207869815	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/fonts/remixicondf6ddf6d.eot	(from https://www.greenparkcbse.co.in/assets/css/vendor/remixicon.css)
11:11:16	125268/125268	---M--	200	added ('OK')	font/woff2	etag:%221e954-5f175327be000%22	https://www.greenparkcbse.co.in/assets/fonts/remixicondf6d.woff2?t=1590207869815	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/fonts/remixicondf6ddf6d.woff2	(from https://www.greenparkcbse.co.in/assets/css/vendor/remixicon.css)
11:11:17	172876/172876	---M--	200	added ('OK')	font/woff	etag:%222a34c-5f175327be000%22	https://www.greenparkcbse.co.in/assets/fonts/remixicondf6d.woff?t=1590207869815	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/fonts/remixicondf6ddf6d.woff	(from https://www.greenparkcbse.co.in/assets/css/vendor/remixicon.css)
11:11:18	403056/403056	---MCZ	200	added ('OK')	font/ttf	etag:W/%2262670-5f175327be000%22	https://www.greenparkcbse.co.in/assets/fonts/remixicondf6d.ttf?t=1590207869815	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/fonts/remixicondf6ddf6d.ttf	(from https://www.greenparkcbse.co.in/assets/css/vendor/remixicon.css)
11:11:19	1195528/1195528	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22123e08-5f175327be000%22	https://www.greenparkcbse.co.in/assets/fonts/remixicondf6d.svg?t=1590207869815	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/fonts/remixicondf6ddf6d.svg	(from https://www.greenparkcbse.co.in/assets/css/vendor/remixicon.css)
11:11:19	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22fb8-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/icons/lgd641.eot?n1z373	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/icons/lgd641d641.eot	(from https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css)
11:11:20	4024/4024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22fb8-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/icons/lgd41d.eot?	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/icons/lgd41dd41d.eot	(from https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css)
11:11:21	3956/3956	---M--	200	added ('OK')	font/woff	etag:%22f74-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/icons/lgd641.woff?n1z373	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/icons/lgd641d641.woff	(from https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css)
11:11:21	3880/3880	---MCZ	200	added ('OK')	font/ttf	etag:W/%22f28-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/icons/lgd641.ttf?n1z373	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/icons/lgd641d641.ttf	(from https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css)
11:11:22	2176/2176	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Apr%202023%2006:17:30%20GMT	https://www.greenparkcbse.co.in/assets/css/fonts/lgd641.html?n1z373	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/fonts/lgd641d641.html	(from https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css)
11:11:23	2176/2176	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Apr%202023%2006:17:30%20GMT	https://www.greenparkcbse.co.in/assets/images/icons/vimeo-play.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/icons/vimeo-play.html	(from https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css)
11:11:23	2176/2176	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Apr%202023%2006:17:30%20GMT	https://www.greenparkcbse.co.in/assets/images/icons/video-play.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/icons/video-play.html	(from https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css)
11:11:24	2176/2176	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Apr%202023%2006:17:30%20GMT	https://www.greenparkcbse.co.in/assets/images/icons/youtube-play.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/icons/youtube-play.html	(from https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css)
11:11:24	3801/3801	---M--	200	added ('OK')	image/gif	etag:%22ed9-5f175327be000%22	https://www.greenparkcbse.co.in/assets/images/icons/loading.gif	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/images/icons/loading.gif	(from https://www.greenparkcbse.co.in/assets/css/vendor/lightbox.min.css)
11:11:25	2176/2176	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Apr%202023%2006:17:30%20GMT	https://www.greenparkcbse.co.in/assets/css/vendor/images/ui-bg_inset-hard_100_fcfdfd_1x100.html	C:/My%20Web%20Sites/SISK/www.greenparkcbse.co.in/assets/css/vendor/images/ui-bg_inset-hard_100_fcfdfd_1x100.html	(from https://www.greenparkcbse.co.in/assets/css/vendor/jqueru-ui-min.css)
